id,display_name,subfield_id,subfield_display_name,field_id,field_display_name,domain_id,domain_display_name,description,keywords,works_api_url,wikipedia_id,works_count,cited_by_count,updated_date
10333,Factors Affecting Meat Quality and Preservation,1103,Animal Science and Zoology,11,Agricultural and Biological Sciences,1,Life Sciences,"This cluster of papers explores various factors influencing meat quality, including protein and lipid oxidation, spoilage microbiota, water-holding capacity, and the impact of different preservation methods. It also delves into consumer perception, the role of antioxidants, and the use of modified atmosphere packaging to maintain freshness. Additionally, it investigates the relationship between muscle fiber characteristics and meat quality.",Meat Quality; Protein Oxidation; Lipid Oxidation; Antioxidants; Spoilage Microbiota; Water-Holding Capacity; Consumer Perception; Modified Atmosphere Packaging; Muscle Fiber Characteristics; Freshness Assessment,works?filter=topics.id:T10333,Meat_quality,123834,1747499,2024-02-26T04:56:43.735848
10174,Evolutionary Ecology of Animal Behavior and Traits,1105,"Ecology, Evolution, Behavior and Systematics",11,Agricultural and Biological Sciences,1,Life Sciences,"This cluster of papers explores the evolutionary ecology of animal behavior and traits, focusing on topics such as phenotypic plasticity, natural selection, evolutionary dynamics, mate choice, reproductive strategies, genetic variation, adaptive evolution, life history trade-offs, and ecological interactions.",Phenotypic Plasticity; Natural Selection; Evolutionary Dynamics; Behavioral Syndromes; Mate Choice; Reproductive Strategies; Genetic Variation; Adaptive Evolution; Life History Trade-offs; Ecological Interactions,works?filter=topics.id:T10174,Evolutionary_ecology,47376,1747042,2024-02-26T04:57:30.527778
10141,Probiotics and Prebiotics,1106,Food Science,11,Agricultural and Biological Sciences,1,Life Sciences,"This cluster of papers focuses on the research and applications of probiotics and prebiotics, particularly in the context of gut health, immune modulation, and the role of lactic acid bacteria. It covers topics such as the effects of probiotics on atopic diseases, microbiota modulation, food preservation, and the use of probiotics in clinical trials.",Probiotics; Prebiotics; Lactic Acid Bacteria; Microbiota; Gut Health; Bacteriocins; Fermented Foods; Immune Modulation; Dietary Modulation; Clinical Trials,works?filter=topics.id:T10141,Probiotic,93433,1742556,2024-02-26T04:52:22.838106
10523,Interactions of Low-Energy Electrons with Matter and Atoms,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers focuses on the interactions of low-energy electrons with matter and atoms, including the formation of DNA strand breaks, atomic structure, quantum electrodynamics, antihydrogen production, radiative recombination, positron-molecule interactions, soft X-ray laser spectroscopy, electron attachment, and hydrogen-like atoms.",Low-Energy Electrons; DNA Strand Breaks; Atomic Structure; Quantum Electrodynamics; Antihydrogen Production; Radiative Recombination; Positron-Molecule Interactions; Soft X-Ray Laser; Electron Attachment; Hydrogen-like Atoms,works?filter=topics.id:T10523,Low-energy_electron_diffraction,97071,1740066,2024-02-26T04:55:13.886887
10020,Quantum Information and Computation,1702,Artificial Intelligence,17,Computer Science,3,Physical Sciences,"This cluster of papers covers a wide range of topics in the field of quantum information, including quantum entanglement, cryptography, computation, metrology, superconducting circuits, photon manipulation, measurement, security, and communication. It reflects the ongoing advancements and diverse applications of quantum technologies in various domains.",Quantum; Entanglement; Cryptography; Computation; Metrology; Superconducting Circuits; Photon; Measurement; Security; Communication,works?filter=topics.id:T10020,Quantum_information_science,83340,1734544,2024-02-26T04:47:06.571341
10445,Role of Oxidative Stress in Health and Disease,2704,Biochemistry,27,Medicine,4,Health Sciences,"This cluster of papers explores the role of oxidative stress, antioxidants, lipid peroxidation, and carotenoids in various health conditions such as atherosclerosis, cardiovascular disease, cancer prevention, and eye health. It investigates the impact of reactive oxygen species, biomarkers of oxidative damage, and the potential use of vitamin E in mitigating oxidative stress-related diseases.",Oxidative Stress; Antioxidants; Lipid Peroxidation; Carotenoids; Vitamin E; Atherosclerosis; Reactive Oxygen Species; Biomarkers; Inflammation; Cancer Prevention,works?filter=topics.id:T10445,Oxidative_stress,53080,1725390,2024-02-26T04:58:27.123217
10064,Statistical Mechanics of Complex Networks,3109,Statistical and Nonlinear Physics,31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers focuses on the statistical mechanics and dynamics of complex networks, exploring topics such as community structure, social influence, scale-free networks, epidemic spreading, centrality measures, random graphs, influence maximization, and small-world networks.",Community Structure; Network Dynamics; Social Influence; Scale-Free Networks; Epidemic Spreading; Centrality Measures; Random Graphs; Influence Maximization; Small-World Networks; Network Analysis,works?filter=topics.id:T10064,Complex_network,85157,1705584,2024-02-26T04:51:10.335434
10197,Advancements in Water Purification Technologies,2312,Water Science and Technology,23,Environmental Science,3,Physical Sciences,"This cluster of papers explores advancements in water purification technologies, focusing on membrane technology, desalination, nanofiltration, forward osmosis, graphene-based membranes, membrane fouling, sustainable water treatment, polymer membranes, membrane distillation, and antifouling strategies.",Membrane Technology; Desalination; Nanofiltration; Forward Osmosis; Graphene-based Membranes; Membrane Fouling; Sustainable Water Treatment; Polymer Membranes; Membrane Distillation; Antifouling Strategies,works?filter=topics.id:T10197,Water_purification,70849,1698186,2024-02-26T04:50:08.946318
10409,Fuel Cell Membrane Technology,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on the advances and challenges in fuel cell membrane technology, including polymer electrolyte membranes, proton exchange membranes, and anion exchange membranes. It covers topics such as fuel cell durability, high-temperature operation, membrane degradation, and applications in hydrogen and direct methanol fuel cells.",Polymer Electrolyte Membranes; Proton Exchange Membranes; Fuel Cell Durability; High-Temperature Operation; Anion Exchange Membranes; Membrane Degradation; PEM Fuel Cells; Hydrogen Fuel Cells; Direct Methanol Fuel Cells; Alkaline Fuel Cells,works?filter=topics.id:T10409,Proton-exchange_membrane_fuel_cell,114116,1697677,2024-02-26T04:56:49.321217
12137,Existence and Dynamics of Monetary Equilibrium Models,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,"This cluster of papers explores the existence, dynamics, and implications of monetary equilibrium models, including topics such as asset pricing, liquidity, competitive economy, bubbles, search equilibrium, indeterminacy, credit constraints, and their impact on financial stability and economic growth.",Monetary Equilibrium; Asset Pricing; Liquidity; Competitive Economy; Bubbles; Search Equilibrium; Indeterminacy; Credit Constraints; Financial Stability; Economic Growth,works?filter=topics.id:T12137,Monetary_equilibrium,128450,1693356,2024-02-26T04:55:05.769892
10505,Induction and Differentiation of Pluripotent Stem Cells,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the induction, differentiation, and reprogramming of pluripotent stem cells, including embryonic and induced pluripotent stem cells. It covers topics such as transcriptional regulatory circuitry, neural and cardiac differentiation, epigenetic memory, and the use of defined factors for reprogramming. The research also explores the potential applications of pluripotent stem cells in modeling development, disease, and tissue regeneration.",Pluripotent Stem Cells; Induced Pluripotent Stem Cells; Embryonic Stem Cells; Differentiation; Reprogramming; Transcriptional Regulation; Neural Differentiation; Cardiomyocytes; Epigenetic Remodeling; Cellular Reprogramming,works?filter=topics.id:T10505,Pluripotency,59840,1692807,2024-02-26T04:52:14.001062
10224,Hadron Physics and QCD,3106,Nuclear and High Energy Physics,31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers covers a wide range of topics in hadron physics and quantum chromodynamics (QCD), including the study of charmonium, mesons, baryons, parton distributions, exotic states, and the application of renormalization group techniques in lattice QCD. It also explores chiral dynamics, resonances, and the infrared behavior of QCD Green's functions.",QCD; charmonium; mesons; baryons; parton distributions; renormalization group; exotic states; lattice QCD; chiral dynamics; resonances,works?filter=topics.id:T10224,Quantum_chromodynamics,109270,1687156,2024-02-26T04:48:05.241703
10137,Diagnosis and Pathogenesis of Multiple Sclerosis,2734,Pathology and Forensic Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the diagnosis, pathogenesis, and treatment of multiple sclerosis (MS) and related disorders such as neuromyelitis optica. It covers topics such as the diagnostic criteria for MS, genetic risk factors, immune mechanisms involved in MS, cognitive impairment, axonal injury, and the autoimmune pathology underlying the disease. The papers also discuss the use of various therapies and their effects on MS patients.",Multiple Sclerosis; Diagnostic Criteria; Neuromyelitis Optica; Demyelination; Immune Mechanisms; Genetic Risk; B-Cell Depletion; Cognitive Impairment; Axonal Injury; Autoimmune Pathology,works?filter=topics.id:T10137,Multiple_sclerosis,71770,1680066,2024-02-26T04:56:31.799743
10103,Development of Reading Skills and Dyslexia,3204,Developmental and Educational Psychology,32,Psychology,2,Social Sciences,"This cluster of papers covers a wide range of topics related to the development of reading skills, dyslexia, and literacy instruction. It includes research on visual word recognition, language development, reading comprehension, phonological awareness, and the neurological basis of reading. The cluster also explores interventions for children with reading difficulties and the impact of vocabulary development on reading ability.",Reading Acquisition; Dyslexia; Visual Word Recognition; Language Development; Reading Comprehension; Phonological Awareness; Literacy Instruction; Neurological Basis of Reading; Vocabulary Development; Orthographic Processing,works?filter=topics.id:T10103,Reading_acquisition,73997,1679036,2024-02-26T04:57:51.682409
10434,Genome Evolution and Polyploidy in Plants,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,"This cluster of papers explores the evolution of plant genomes, with a focus on polyploidy, transposable elements, small RNAs, and the role of repetitive elements. It investigates the impact of genome duplication on genetic diversity, speciation, and epigenetic regulation, shedding light on the evolutionary significance of these processes in plants.",Genome Evolution; Polyploidy; Transposable Elements; Plant Speciation; Small RNAs; Centromeres; Genetic Diversity; Chromosome Duplication; Epigenetic Regulation; Repetitive Elements,works?filter=topics.id:T10434,Polyploidy,57400,1674773,2024-02-26T04:48:51.619847
